ARTICLE_ID,DATE,PICKING_QUANTITY_CU
c9afe13e,2022-06-13,11
c9afe13e,2022-06-14,8
c9afe13e,2022-06-15,13
c9afe13e,2022-06-17,15
c9afe13e,2022-06-18,1
8fdad343,2022-06-13,19
8fdad343,2022-06-14,16
8fdad343,2022-06-15,4
8fdad343,2022-06-17,13
8fdad343,2022-06-18,1
48bc58a8,2022-06-13,6
48bc58a8,2022-06-14,10
48bc58a8,2022-06-15,4
48bc58a8,2022-06-17,9
48bc58a8,2022-06-18,1
e2b62312,2022-06-13,5
e2b62312,2022-06-14,9
e2b62312,2022-06-15,4
e2b62312,2022-06-17,6
e2b62312,2022-06-18,1
ae16503f,2022-06-13,8
ae16503f,2022-06-14,8
ae16503f,2022-06-15,5
ae16503f,2022-06-17,10
ae16503f,2022-06-18,1
3448c6a4,2022-06-13,8
3448c6a4,2022-06-14,9
3448c6a4,2022-06-15,9
3448c6a4,2022-06-17,21
3448c6a4,2022-06-18,8
2ad28b71,2022-06-13,6
2ad28b71,2022-06-14,13
2ad28b71,2022-06-15,18
2ad28b71,2022-06-17,24
2ad28b71,2022-06-18,4
4d621911,2022-06-13,1
4d621911,2022-06-14,2
4d621911,2022-06-15,6
4d621911,2022-06-17,3
4d621911,2022-06-18,3
bc3ea06e,2022-06-13,1
bc3ea06e,2022-06-14,1
bc3ea06e,2022-06-15,6
bc3ea06e,2022-06-17,3
adae778b,2022-06-13,1
adae778b,2022-06-14,2
adae778b,2022-06-15,3
adae778b,2022-06-17,1
adae778b,2022-06-18,4
9d14c183,2022-06-13,10
9d14c183,2022-06-14,5
9d14c183,2022-06-15,8
9d14c183,2022-06-17,2
911a077d,2022-06-13,10
911a077d,2022-06-14,34
911a077d,2022-06-15,11
911a077d,2022-06-17,27
911a077d,2022-06-18,13
32636483,2022-06-13,9
32636483,2022-06-14,23
32636483,2022-06-15,12
32636483,2022-06-17,20
32636483,2022-06-18,4
69b53c4b,2022-06-13,5
69b53c4b,2022-06-14,3
69b53c4b,2022-06-15,3
69b53c4b,2022-06-17,19
69b53c4b,2022-06-18,1
544d21cf,2022-06-13,18
544d21cf,2022-06-14,15
544d21cf,2022-06-15,14
544d21cf,2022-06-17,29
544d21cf,2022-06-18,10
8d1f74b6,2022-06-13,11
8d1f74b6,2022-06-14,4
8d1f74b6,2022-06-15,3
8d1f74b6,2022-06-17,6
e497c1f4,2022-06-13,4
e497c1f4,2022-06-14,8
e497c1f4,2022-06-15,7
e497c1f4,2022-06-17,8
e497c1f4,2022-06-18,2
3868fc98,2022-06-13,9
3868fc98,2022-06-14,13
3868fc98,2022-06-15,3
3868fc98,2022-06-17,11
3868fc98,2022-06-18,5
48e4df16,2022-06-13,11
48e4df16,2022-06-14,6
48e4df16,2022-06-15,11
48e4df16,2022-06-17,8
48e4df16,2022-06-18,4
acd6bfc6,2022-06-13,10
acd6bfc6,2022-06-14,1
acd6bfc6,2022-06-15,14
acd6bfc6,2022-06-17,12
acd6bfc6,2022-06-18,6
fdba5623,2022-06-13,11
fdba5623,2022-06-14,17
fdba5623,2022-06-15,19
fdba5623,2022-06-17,13
fdba5623,2022-06-18,2
ff1164cf,2022-06-13,2
ff1164cf,2022-06-15,1
ff1164cf,2022-06-17,4
ff1164cf,2022-06-18,7
56c15e81,2022-06-13,8
56c15e81,2022-06-14,2
56c15e81,2022-06-15,12
56c15e81,2022-06-17,7
56c15e81,2022-06-18,2
ccabf83c,2022-06-13,15
ccabf83c,2022-06-14,1
ccabf83c,2022-06-17,7
ccabf83c,2022-06-18,5
c69a56a8,2022-06-13,8
c69a56a8,2022-06-14,2
c69a56a8,2022-06-15,18
c69a56a8,2022-06-17,5
c69a56a8,2022-06-18,4
bde9577c,2022-06-13,6
bde9577c,2022-06-14,2
bde9577c,2022-06-15,2
bde9577c,2022-06-17,1
bde9577c,2022-06-18,2
5c21bb92,2022-06-13,1
5c21bb92,2022-06-15,2
5c21bb92,2022-06-17,8
5c21bb92,2022-06-18,3
cb3e3034,2022-06-13,5
cb3e3034,2022-06-14,1
cb3e3034,2022-06-15,1
cb3e3034,2022-06-17,1
cb3e3034,2022-06-18,5
b5e72e99,2022-06-13,3
b5e72e99,2022-06-14,1
b5e72e99,2022-06-15,1
b5e72e99,2022-06-17,2
b5e72e99,2022-06-18,6
719dfb2f,2022-06-13,5
719dfb2f,2022-06-14,2
719dfb2f,2022-06-15,3
719dfb2f,2022-06-17,2
719dfb2f,2022-06-18,2
292e0c2a,2022-06-13,6
292e0c2a,2022-06-14,7
292e0c2a,2022-06-15,13
292e0c2a,2022-06-17,6
292e0c2a,2022-06-18,1
12d0464b,2022-06-13,2
12d0464b,2022-06-14,3
12d0464b,2022-06-15,7
12d0464b,2022-06-17,5
a637aa86,2022-06-13,16
a637aa86,2022-06-15,3
a637aa86,2022-06-17,6
69ab56a3,2022-06-13,2
69ab56a3,2022-06-14,7
69ab56a3,2022-06-15,6
69ab56a3,2022-06-17,10
eb47ef44,2022-06-13,6
eb47ef44,2022-06-14,23
eb47ef44,2022-06-15,24
eb47ef44,2022-06-17,11
eb47ef44,2022-06-18,5
e36ba57b,2022-06-13,7
e36ba57b,2022-06-14,11
e36ba57b,2022-06-15,1
700f59c7,2022-06-13,131
700f59c7,2022-06-14,107
700f59c7,2022-06-15,68
700f59c7,2022-06-17,13
700f59c7,2022-06-18,4
4572ddcd,2022-06-13,290
4572ddcd,2022-06-14,179
4572ddcd,2022-06-15,171
4572ddcd,2022-06-17,126
4572ddcd,2022-06-18,110
05571477,2022-06-13,12
05571477,2022-06-14,15
05571477,2022-06-15,26
05571477,2022-06-17,25
05571477,2022-06-18,12
1e4e4437,2022-06-13,19
1e4e4437,2022-06-14,19
1e4e4437,2022-06-15,18
1e4e4437,2022-06-17,31
1e4e4437,2022-06-18,16
d31ed2de,2022-06-13,20
d31ed2de,2022-06-14,8
d31ed2de,2022-06-15,20
d31ed2de,2022-06-17,17
d31ed2de,2022-06-18,7
949d074f,2022-06-13,3
949d074f,2022-06-14,1
949d074f,2022-06-15,2
949d074f,2022-06-17,9
f3827ab1,2022-06-13,4
f3827ab1,2022-06-14,3
f3827ab1,2022-06-15,3
f3827ab1,2022-06-17,5
f3827ab1,2022-06-18,1
0057e9b7,2022-06-13,40
0057e9b7,2022-06-14,22
0057e9b7,2022-06-15,20
0057e9b7,2022-06-17,16
0057e9b7,2022-06-18,9
f45105a1,2022-06-13,83
f45105a1,2022-06-14,62
f45105a1,2022-06-15,24
f45105a1,2022-06-17,74
f45105a1,2022-06-18,25
52c18a43,2022-06-17,449
52c18a43,2022-06-18,192
2197d1a9,2022-06-14,7
2197d1a9,2022-06-15,5
2197d1a9,2022-06-17,3
cfde1eba,2022-06-14,8
cfde1eba,2022-06-15,6
cfde1eba,2022-06-17,8
cfde1eba,2022-06-18,4
2cf94d3a,2022-06-13,25
2cf94d3a,2022-06-14,54
2cf94d3a,2022-06-15,19
2cf94d3a,2022-06-17,57
2cf94d3a,2022-06-18,4
62c4494d,2022-06-14,19
62c4494d,2022-06-15,12
62c4494d,2022-06-17,29
62c4494d,2022-06-18,4
3407738e,2022-06-13,7
3407738e,2022-06-14,15
3407738e,2022-06-15,18
3407738e,2022-06-17,24
3407738e,2022-06-18,5
8f9931a7,2022-06-13,1
8f9931a7,2022-06-14,1
8f9931a7,2022-06-17,1
28f49da4,2022-06-13,1
28f49da4,2022-06-14,7
28f49da4,2022-06-15,8
28f49da4,2022-06-17,16
28f49da4,2022-06-18,1
75afa089,2022-06-13,13
75afa089,2022-06-14,12
75afa089,2022-06-15,9
75afa089,2022-06-17,17
75afa089,2022-06-18,4
dd0a212e,2022-06-13,5
dd0a212e,2022-06-14,1
dd0a212e,2022-06-15,1
dd0a212e,2022-06-17,2
b67fe90e,2022-06-13,10
b67fe90e,2022-06-14,11
b67fe90e,2022-06-15,17
b67fe90e,2022-06-17,20
b67fe90e,2022-06-18,6
7bf33cc7,2022-06-13,35
7bf33cc7,2022-06-14,80
7bf33cc7,2022-06-15,49
7bf33cc7,2022-06-17,61
7bf33cc7,2022-06-18,20
e0136082,2022-06-13,753
e0136082,2022-06-14,782
e0136082,2022-06-15,602
e0136082,2022-06-17,1031
e0136082,2022-06-18,388
c34c8fc4,2022-06-13,56
c34c8fc4,2022-06-14,53
c34c8fc4,2022-06-15,58
c34c8fc4,2022-06-17,77
c34c8fc4,2022-06-18,18
fe35b9de,2022-06-13,16
fe35b9de,2022-06-14,9
fe35b9de,2022-06-15,14
fe35b9de,2022-06-17,14
fe35b9de,2022-06-18,3
28a21a0d,2022-06-13,55
28a21a0d,2022-06-14,53
28a21a0d,2022-06-15,38
28a21a0d,2022-06-17,37
28a21a0d,2022-06-18,12
73ce682e,2022-06-13,23
73ce682e,2022-06-14,26
73ce682e,2022-06-15,13
73ce682e,2022-06-17,32
73ce682e,2022-06-18,13
d90cb2a5,2022-06-13,14
d90cb2a5,2022-06-14,31
d90cb2a5,2022-06-15,18
d90cb2a5,2022-06-17,34
d90cb2a5,2022-06-18,9
fcf1295f,2022-06-13,16
fcf1295f,2022-06-14,22
fcf1295f,2022-06-15,6
fcf1295f,2022-06-17,27
fcf1295f,2022-06-18,16
bcc634ef,2022-06-13,1
bcc634ef,2022-06-14,1
bcc634ef,2022-06-15,7
bcc634ef,2022-06-17,4
bcc634ef,2022-06-18,2
4ef6a516,2022-06-13,10
4ef6a516,2022-06-14,4
4ef6a516,2022-06-15,14
4ef6a516,2022-06-17,6
4ef6a516,2022-06-18,9
9ce7430e,2022-06-13,11
9ce7430e,2022-06-14,23
9ce7430e,2022-06-15,8
9ce7430e,2022-06-17,17
9ce7430e,2022-06-18,4
7da4af2e,2022-06-13,65
7da4af2e,2022-06-14,25
7da4af2e,2022-06-15,52
7da4af2e,2022-06-17,41
7da4af2e,2022-06-18,9
44e5158c,2022-06-13,13
44e5158c,2022-06-14,17
44e5158c,2022-06-15,13
44e5158c,2022-06-17,20
44e5158c,2022-06-18,7
b9276e4b,2022-06-13,36
b9276e4b,2022-06-14,32
b9276e4b,2022-06-15,19
b9276e4b,2022-06-17,48
b9276e4b,2022-06-18,11
1f992270,2022-06-13,5
1f992270,2022-06-14,7
1f992270,2022-06-15,3
1f992270,2022-06-17,7
1f992270,2022-06-18,8
0954180d,2022-06-13,4
0954180d,2022-06-14,12
0954180d,2022-06-15,12
0954180d,2022-06-17,9
0954180d,2022-06-18,1
9630f335,2022-06-13,17
9630f335,2022-06-14,19
9630f335,2022-06-15,15
9630f335,2022-06-17,24
9630f335,2022-06-18,9
81850048,2022-06-13,3
81850048,2022-06-14,4
81850048,2022-06-15,2
81850048,2022-06-17,4
81850048,2022-06-18,1
fc008066,2022-06-13,10
fc008066,2022-06-15,2
fc008066,2022-06-17,2
35c0a515,2022-06-13,2
35c0a515,2022-06-14,8
35c0a515,2022-06-15,2
35c0a515,2022-06-17,4
d03b3692,2022-06-17,6
23e182ab,2022-06-13,1
23e182ab,2022-06-14,1
23e182ab,2022-06-15,3
23e182ab,2022-06-17,6
acd8082f,2022-06-13,20
acd8082f,2022-06-14,17
acd8082f,2022-06-15,29
acd8082f,2022-06-17,18
acd8082f,2022-06-18,13
8652fcdf,2022-06-13,1
8652fcdf,2022-06-14,2
8652fcdf,2022-06-15,1
c08ad496,2022-06-13,7
c08ad496,2022-06-14,4
c08ad496,2022-06-15,4
c08ad496,2022-06-17,8
c08ad496,2022-06-18,1
7cddbdb0,2022-06-13,19
7cddbdb0,2022-06-14,18
7cddbdb0,2022-06-15,49
7cddbdb0,2022-06-17,47
7cddbdb0,2022-06-18,11
579d0b8f,2022-06-13,64
579d0b8f,2022-06-14,42
579d0b8f,2022-06-15,20
579d0b8f,2022-06-17,50
579d0b8f,2022-06-18,23
6fd04af2,2022-06-13,22
6fd04af2,2022-06-14,25
6fd04af2,2022-06-15,15
6fd04af2,2022-06-17,10
6fd04af2,2022-06-18,1
237d1440,2022-06-13,129
237d1440,2022-06-14,113
237d1440,2022-06-15,129
237d1440,2022-06-17,83
237d1440,2022-06-18,29
98825d3c,2022-06-13,9
98825d3c,2022-06-14,15
98825d3c,2022-06-15,14
98825d3c,2022-06-17,6
98825d3c,2022-06-18,5
866a6b3a,2022-06-13,9
866a6b3a,2022-06-14,6
866a6b3a,2022-06-15,5
866a6b3a,2022-06-17,9
866a6b3a,2022-06-18,3
b92bf9ae,2022-06-13,3
b92bf9ae,2022-06-14,2
b92bf9ae,2022-06-15,1
b92bf9ae,2022-06-17,6
b92bf9ae,2022-06-18,4
c39ca8d4,2022-06-13,2
c39ca8d4,2022-06-14,10
c39ca8d4,2022-06-15,9
c39ca8d4,2022-06-17,19
c39ca8d4,2022-06-18,8
a7188ff6,2022-06-13,11
a7188ff6,2022-06-14,8
a7188ff6,2022-06-15,5
a7188ff6,2022-06-17,15
a7188ff6,2022-06-18,3
e635e53d,2022-06-13,7
e635e53d,2022-06-14,4
e635e53d,2022-06-15,9
e635e53d,2022-06-17,5
e635e53d,2022-06-18,2
a1e82a37,2022-06-13,6
a1e82a37,2022-06-14,7
a1e82a37,2022-06-15,1
a1e82a37,2022-06-17,6
a1e82a37,2022-06-18,1
78e6372a,2022-06-13,5
78e6372a,2022-06-14,3
78e6372a,2022-06-15,3
78e6372a,2022-06-17,10
d78f71f4,2022-06-13,1
d78f71f4,2022-06-14,1
d78f71f4,2022-06-15,8
d78f71f4,2022-06-17,2
d78f71f4,2022-06-18,1
0609427c,2022-06-13,1
0609427c,2022-06-14,1
0609427c,2022-06-15,1
0609427c,2022-06-17,3
07326ad3,2022-06-13,3
07326ad3,2022-06-14,1
07326ad3,2022-06-15,3
07326ad3,2022-06-17,3
f24d7bda,2022-06-13,10
f24d7bda,2022-06-14,6
f24d7bda,2022-06-15,2
f24d7bda,2022-06-17,8
f24d7bda,2022-06-18,2
32d475a3,2022-06-13,4
32d475a3,2022-06-14,15
32d475a3,2022-06-15,13
32d475a3,2022-06-17,18
32d475a3,2022-06-18,1
9b118467,2022-06-13,2
9b118467,2022-06-14,2
9b118467,2022-06-15,3
9b118467,2022-06-17,5
9b118467,2022-06-18,2
01527ae0,2022-06-13,4
01527ae0,2022-06-14,16
01527ae0,2022-06-15,8
01527ae0,2022-06-17,7
01527ae0,2022-06-18,2
f9f61806,2022-06-13,11
f9f61806,2022-06-14,13
f9f61806,2022-06-15,14
f9f61806,2022-06-17,14
f9f61806,2022-06-18,5
ed9b19dc,2022-06-13,2
ed9b19dc,2022-06-14,2
ed9b19dc,2022-06-15,7
ed9b19dc,2022-06-17,3
2b342d2f,2022-06-13,2
2b342d2f,2022-06-14,2
2b342d2f,2022-06-15,3
2b342d2f,2022-06-17,3
2b342d2f,2022-06-18,1
a288b849,2022-06-13,9
a288b849,2022-06-14,9
a288b849,2022-06-15,4
a288b849,2022-06-17,5
a288b849,2022-06-18,2
d9d3c9f1,2022-06-13,8
d9d3c9f1,2022-06-14,7
d9d3c9f1,2022-06-15,4
d9d3c9f1,2022-06-17,9
12123610,2022-06-14,2
12123610,2022-06-15,2
12123610,2022-06-17,5
12123610,2022-06-18,1
de337ddd,2022-06-14,6
de337ddd,2022-06-15,4
de337ddd,2022-06-17,8
de337ddd,2022-06-18,1
61e489f1,2022-06-13,17
61e489f1,2022-06-14,5
61e489f1,2022-06-15,7
61e489f1,2022-06-17,15
61e489f1,2022-06-18,3
35e33a24,2022-06-13,46
35e33a24,2022-06-14,23
35e33a24,2022-06-15,15
35e33a24,2022-06-17,51
35e33a24,2022-06-18,16
edf5b713,2022-06-13,44
edf5b713,2022-06-14,67
edf5b713,2022-06-15,57
edf5b713,2022-06-17,77
edf5b713,2022-06-18,19
25b4f36b,2022-06-13,7
25b4f36b,2022-06-14,15
25b4f36b,2022-06-15,9
25b4f36b,2022-06-17,26
25b4f36b,2022-06-18,2
dc5e8441,2022-06-13,121
dc5e8441,2022-06-14,122
dc5e8441,2022-06-15,107
dc5e8441,2022-06-17,94
dc5e8441,2022-06-18,38
feea3867,2022-06-13,20
feea3867,2022-06-14,29
feea3867,2022-06-15,14
feea3867,2022-06-17,38
feea3867,2022-06-18,14
ff5ee995,2022-06-13,4
ff5ee995,2022-06-14,5
ff5ee995,2022-06-15,3
ff5ee995,2022-06-17,4
ff5ee995,2022-06-18,1
8df58d53,2022-06-13,82
8df58d53,2022-06-14,50
8df58d53,2022-06-15,43
8df58d53,2022-06-17,42
8df58d53,2022-06-18,17
a63d0089,2022-06-13,106
a63d0089,2022-06-14,116
a63d0089,2022-06-15,91
a63d0089,2022-06-17,238
a63d0089,2022-06-18,50
f95d04f7,2022-06-13,4
f95d04f7,2022-06-14,5
f95d04f7,2022-06-15,14
f95d04f7,2022-06-17,9
f95d04f7,2022-06-18,4
1e8f0a45,2022-06-13,1
1e8f0a45,2022-06-14,4
1e8f0a45,2022-06-17,2
1e8f0a45,2022-06-18,1
6aa0ace5,2022-06-13,1
6aa0ace5,2022-06-14,3
6aa0ace5,2022-06-15,3
6aa0ace5,2022-06-17,2
83995025,2022-06-13,20
83995025,2022-06-14,14
83995025,2022-06-15,7
83995025,2022-06-17,9
83995025,2022-06-18,6
f917ab18,2022-06-17,2
fc573e63,2022-06-14,2
fc573e63,2022-06-15,2
fc573e63,2022-06-17,4
fc573e63,2022-06-18,2
8be39035,2022-06-13,5
8be39035,2022-06-14,5
8be39035,2022-06-15,11
8be39035,2022-06-17,7
8be39035,2022-06-18,3
4179bae2,2022-06-13,7
4179bae2,2022-06-14,5
4179bae2,2022-06-15,4
4179bae2,2022-06-17,14
4179bae2,2022-06-18,1
ec7948ce,2022-06-13,2
ec7948ce,2022-06-14,3
ec7948ce,2022-06-15,1
2027853a,2022-06-13,32
2027853a,2022-06-14,30
2027853a,2022-06-15,28
2027853a,2022-06-17,18
2027853a,2022-06-18,8
e2463f80,2022-06-13,5
e2463f80,2022-06-14,3
e2463f80,2022-06-15,1
e2463f80,2022-06-17,7
2478fc5e,2022-06-13,4
2478fc5e,2022-06-14,11
2478fc5e,2022-06-15,7
2478fc5e,2022-06-17,4
2478fc5e,2022-06-18,2
67d8b989,2022-06-13,4
67d8b989,2022-06-14,2
67d8b989,2022-06-15,4
67d8b989,2022-06-17,12
67d8b989,2022-06-18,4
4e427c2f,2022-06-13,10
4e427c2f,2022-06-14,3
4e427c2f,2022-06-15,3
4e427c2f,2022-06-17,5
4e427c2f,2022-06-18,2
7fd61dce,2022-06-13,1
7fd61dce,2022-06-14,1
7fd61dce,2022-06-17,1
1e297c63,2022-06-13,4
1e297c63,2022-06-14,8
1e297c63,2022-06-15,9
1e297c63,2022-06-17,4
1e297c63,2022-06-18,4
6c3c65ef,2022-06-13,10
6c3c65ef,2022-06-14,3
6c3c65ef,2022-06-15,6
6c3c65ef,2022-06-17,13
6c3c65ef,2022-06-18,1
86041e6c,2022-06-13,4
86041e6c,2022-06-14,13
86041e6c,2022-06-15,10
86041e6c,2022-06-17,16
86041e6c,2022-06-18,3
828b01fd,2022-06-13,1
828b01fd,2022-06-14,2
828b01fd,2022-06-17,4
2533f8f2,2022-06-13,17
2533f8f2,2022-06-14,18
2533f8f2,2022-06-15,13
2533f8f2,2022-06-17,18
2533f8f2,2022-06-18,4
4d2edcd0,2022-06-13,2
4d2edcd0,2022-06-14,7
4d2edcd0,2022-06-15,14
4d2edcd0,2022-06-17,15
4d2edcd0,2022-06-18,2
bf3ea959,2022-06-13,2
bf3ea959,2022-06-14,5
bf3ea959,2022-06-15,2
bf3ea959,2022-06-17,6
773e0236,2022-06-13,8
773e0236,2022-06-14,2
773e0236,2022-06-15,4
773e0236,2022-06-17,8
773e0236,2022-06-18,1
9d348c82,2022-06-13,5
9d348c82,2022-06-14,13
9d348c82,2022-06-15,3
9d348c82,2022-06-17,2
9d348c82,2022-06-18,2
36aaa9e6,2022-06-13,1
36aaa9e6,2022-06-14,1
36aaa9e6,2022-06-15,2
36aaa9e6,2022-06-17,2
36aaa9e6,2022-06-18,1
5eadffb4,2022-06-13,78
5eadffb4,2022-06-14,62
5eadffb4,2022-06-15,20
5eadffb4,2022-06-17,7
5eadffb4,2022-06-18,4
577e2832,2022-06-13,6
577e2832,2022-06-14,3
577e2832,2022-06-15,2
577e2832,2022-06-17,7
577e2832,2022-06-18,2
8ab772f4,2022-06-13,22
8ab772f4,2022-06-14,16
8ab772f4,2022-06-15,30
8ab772f4,2022-06-17,19
8ab772f4,2022-06-18,10
104768c1,2022-06-13,2
104768c1,2022-06-14,3
104768c1,2022-06-15,2
104768c1,2022-06-17,6
3fd03a97,2022-06-13,5
3fd03a97,2022-06-14,3
3fd03a97,2022-06-15,2
3fd03a97,2022-06-17,4
3fd03a97,2022-06-18,2
069e9390,2022-06-13,3
069e9390,2022-06-14,6
069e9390,2022-06-15,2
069e9390,2022-06-17,10
069e9390,2022-06-18,1
2975a2b6,2022-06-13,7
2975a2b6,2022-06-14,7
2975a2b6,2022-06-15,7
2975a2b6,2022-06-17,21
2975a2b6,2022-06-18,6
8e53145b,2022-06-13,2
8e53145b,2022-06-14,1
8e53145b,2022-06-15,4
8e53145b,2022-06-17,6
8e53145b,2022-06-18,1
eeb3b7ee,2022-06-13,20
eeb3b7ee,2022-06-14,12
eeb3b7ee,2022-06-15,9
eeb3b7ee,2022-06-17,17
eeb3b7ee,2022-06-18,6
99d4d4cd,2022-06-13,1
99d4d4cd,2022-06-15,2
99d4d4cd,2022-06-17,2
1ce9c261,2022-06-13,29
1ce9c261,2022-06-14,32
1ce9c261,2022-06-15,14
1ce9c261,2022-06-17,45
1ce9c261,2022-06-18,7
49c77a53,2022-06-13,16
49c77a53,2022-06-14,20
49c77a53,2022-06-15,13
49c77a53,2022-06-17,32
49c77a53,2022-06-18,7
aa3509fe,2022-06-13,1
aa3509fe,2022-06-14,7
aa3509fe,2022-06-15,3
aa3509fe,2022-06-17,8
aa3509fe,2022-06-18,1
a8f67cfe,2022-06-13,8
a8f67cfe,2022-06-14,13
a8f67cfe,2022-06-15,9
a8f67cfe,2022-06-17,13
a8f67cfe,2022-06-18,1
eceb111f,2022-06-13,14
eceb111f,2022-06-14,8
eceb111f,2022-06-15,11
eceb111f,2022-06-17,13
eceb111f,2022-06-18,1
7682f93b,2022-06-13,10
7682f93b,2022-06-14,31
7682f93b,2022-06-15,16
7682f93b,2022-06-17,31
7682f93b,2022-06-18,3
49bcb89f,2022-06-13,108
49bcb89f,2022-06-14,96
49bcb89f,2022-06-15,104
49bcb89f,2022-06-17,108
49bcb89f,2022-06-18,65
c22f8413,2022-06-13,102
c22f8413,2022-06-14,130
c22f8413,2022-06-15,146
c22f8413,2022-06-17,130
c22f8413,2022-06-18,83
3b0f2b59,2022-06-13,18
3b0f2b59,2022-06-14,20
3b0f2b59,2022-06-15,8
3b0f2b59,2022-06-17,19
3b0f2b59,2022-06-18,5
f585b0ec,2022-06-13,12
f585b0ec,2022-06-14,15
f585b0ec,2022-06-15,7
f585b0ec,2022-06-17,13
f585b0ec,2022-06-18,9
b85ec789,2022-06-13,121
b85ec789,2022-06-14,42
b85ec789,2022-06-15,50
b85ec789,2022-06-17,66
b85ec789,2022-06-18,32
e5fc6b3b,2022-06-13,37
e5fc6b3b,2022-06-14,31
e5fc6b3b,2022-06-15,29
e5fc6b3b,2022-06-17,61
e5fc6b3b,2022-06-18,24
4c212a41,2022-06-13,12
4c212a41,2022-06-14,24
4c212a41,2022-06-15,14
4c212a41,2022-06-17,34
4c212a41,2022-06-18,8
7dd37c38,2022-06-13,8
7dd37c38,2022-06-14,13
7dd37c38,2022-06-15,6
7dd37c38,2022-06-17,7
7dd37c38,2022-06-18,3
f4b8d780,2022-06-13,11
f4b8d780,2022-06-14,15
f4b8d780,2022-06-15,20
f4b8d780,2022-06-17,13
f4b8d780,2022-06-18,1
fa793b45,2022-06-13,9
fa793b45,2022-06-14,11
fa793b45,2022-06-15,7
fa793b45,2022-06-17,18
fa793b45,2022-06-18,3
fca5b281,2022-06-13,12
fca5b281,2022-06-14,17
fca5b281,2022-06-15,12
fca5b281,2022-06-17,16
fca5b281,2022-06-18,7
8e3a08c3,2022-06-13,13
8e3a08c3,2022-06-14,11
8e3a08c3,2022-06-15,5
8e3a08c3,2022-06-17,11
8e3a08c3,2022-06-18,5
503080c3,2022-06-13,50
503080c3,2022-06-14,35
503080c3,2022-06-15,35
503080c3,2022-06-17,44
503080c3,2022-06-18,26
f4c0c62e,2022-06-13,32
f4c0c62e,2022-06-14,38
f4c0c62e,2022-06-15,20
f4c0c62e,2022-06-17,34
f4c0c62e,2022-06-18,10
9a6efb83,2022-06-13,1
9a6efb83,2022-06-17,3
71c3a7c5,2022-06-13,1
71c3a7c5,2022-06-14,3
71c3a7c5,2022-06-15,1
71c3a7c5,2022-06-17,3
5040ba22,2022-06-13,2
5040ba22,2022-06-15,9
5040ba22,2022-06-17,7
05b31bf9,2022-06-13,1
05b31bf9,2022-06-14,1
05b31bf9,2022-06-17,4
9004a687,2022-06-13,7
9004a687,2022-06-14,4
9004a687,2022-06-15,1
9004a687,2022-06-17,3
9004a687,2022-06-18,1
3e5c70b5,2022-06-13,1
3e5c70b5,2022-06-14,2
3e5c70b5,2022-06-15,1
3e5c70b5,2022-06-17,7
546fdb07,2022-06-13,2
546fdb07,2022-06-14,1
546fdb07,2022-06-15,3
546fdb07,2022-06-17,5
ba500898,2022-06-13,16
ba500898,2022-06-14,9
ba500898,2022-06-15,2
ba500898,2022-06-17,6
796e2bad,2022-06-13,6
796e2bad,2022-06-14,10
796e2bad,2022-06-15,13
796e2bad,2022-06-17,14
796e2bad,2022-06-18,12
b613b15d,2022-06-13,33
b613b15d,2022-06-14,23
b613b15d,2022-06-15,23
b613b15d,2022-06-17,31
b613b15d,2022-06-18,9
331af752,2022-06-13,4
331af752,2022-06-14,17
331af752,2022-06-15,11
331af752,2022-06-17,17
331af752,2022-06-18,13
3cb084e5,2022-06-13,13
3cb084e5,2022-06-14,10
3cb084e5,2022-06-15,9
3cb084e5,2022-06-17,24
3cb084e5,2022-06-18,2
08ca80ca,2022-06-13,5
08ca80ca,2022-06-14,7
08ca80ca,2022-06-15,7
08ca80ca,2022-06-17,11
08ca80ca,2022-06-18,3
8e2f7ab2,2022-06-13,12
8e2f7ab2,2022-06-14,17
8e2f7ab2,2022-06-15,13
8e2f7ab2,2022-06-17,15
8e2f7ab2,2022-06-18,6
9cef0fd1,2022-06-13,14
9cef0fd1,2022-06-14,8
9cef0fd1,2022-06-15,1
9cef0fd1,2022-06-17,22
9cef0fd1,2022-06-18,5
8137b7a0,2022-06-13,3
8137b7a0,2022-06-14,2
2ff7617b,2022-06-14,4
2ff7617b,2022-06-15,2
2ff7617b,2022-06-17,6
710a12d4,2022-06-13,50
710a12d4,2022-06-14,55
710a12d4,2022-06-15,25
710a12d4,2022-06-17,46
710a12d4,2022-06-18,11
5dd8d4c2,2022-06-13,11
5dd8d4c2,2022-06-14,7
5dd8d4c2,2022-06-15,5
5dd8d4c2,2022-06-17,7
5dd8d4c2,2022-06-18,2
51002fc2,2022-06-15,1
b9702178,2022-06-13,31
b9702178,2022-06-14,17
b9702178,2022-06-15,13
b9702178,2022-06-17,32
b9702178,2022-06-18,14
0b8b8079,2022-06-13,19
0b8b8079,2022-06-14,20
0b8b8079,2022-06-15,18
0b8b8079,2022-06-17,29
0b8b8079,2022-06-18,9
5c03f795,2022-06-13,4
5c03f795,2022-06-14,3
5c03f795,2022-06-15,4
5c03f795,2022-06-17,10
5c03f795,2022-06-18,2
430eced5,2022-06-13,7
430eced5,2022-06-14,7
430eced5,2022-06-15,5
430eced5,2022-06-17,6
430eced5,2022-06-18,2
cb28f88e,2022-06-13,7
cb28f88e,2022-06-14,21
cb28f88e,2022-06-15,9
cb28f88e,2022-06-17,17
cb28f88e,2022-06-18,3
